id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
394,Hit by vehicle,Southern Europe,0.0,1.0,Europe,09/03/2014,Daily Mail UK,Verified,50.9365,1.8556599999999999,Albania
395,Hyperthermia,Central America & Mexico,0.0,1.0,U.S./Mexico Border,04/03/2014,PCOME,Verified,34.1014,-110.964,Guatemala
396,Drowning,Horn of Africa,0.0,7.0,Mediterranean,27/02/2014,Libya Herald,Verified,33.1597,15.1831,Somalia
397,Shot,South Asia,0.0,1.0,,26/02/2014,Daily Star,Verified,25.1841,88.9055,Bangladesh
398,Drowning,Horn of Africa,6.0,11.0,Horn of Africa,26/02/2014,IOM,Verified,20.2802,38.5126,Ethiopia
401,Drowning,Caribbean,0.0,8.0,Caribbean,20/02/2014,AP,Verified,18.4505,-67.7966,Haiti
403,Shot,Central America,0.0,1.0,U.S./Mexico Border,18/02/2014,CNN,Verified,32.5543,-117.052,Mexico
409,Shot,UNKNOWN,0.0,15.0,Mediterranean,06/02/2014,L'Espresso,Verified,35.8793,-5.36407,Africa
410,Vehicle accident,South Asia,0.0,1.0,Europe,30/01/2014,Calais Migrant Solidarity,Verified,50.9355,1.8786599999999998,Iran
411,Drowning,Caribbean,0.0,1.0,Caribbean,30/01/2014,Local10.com,Partially Verified,26.116,-80.0464,Haiti
419,Drowning,MENA,0.0,6.0,Mediterranean,19/01/2014,European Council on Refugees and Exiles,Verified,37.2832,27.1582,Afghanistan
419,Drowning,MENA,0.0,6.0,Mediterranean,19/01/2014,European Council on Refugees and Exiles,Verified,37.2832,27.1582,Syria
421,Shot,Central America,0.0,1.0,U.S./Mexico Border,16/01/2014,Ministry of Foreign Affairs Mexico,Verified,31.3447,-109.545,Mexico
422,Hyperthermia,MENA,0.0,1.0,Europe,16/01/2014,EUBusiness (Agence France-Presse),Verified,59.1551,27.8586,Sudan
427,Dehydration,South East Asia,750.0,0.0,Southeast Asia,30/12/2014,UNHCR,Partially Verified,13.5317,87.5396,Indonesia
428,Mixed,Central America,0.0,41.0,Central America incl. Mexico,30/10/2014,"Minitry of External Relations, Government of Guatemala",Verified,23.6345,-102.553,Guatemala
430,Mixed,Central America,0.0,64.0,Central America incl. Mexico,30/08/2014,Permanent Mission of El Salvador to the United Nations in Geneva,Verified,19.1452,-101.074,El Salvador
432,Drowning,MENA,4.0,34.0,Mediterranean,13/09/2015,IOM Athens and Reuters,Partially Verified,37.2948,27.1199,Syria
433,Drowning,Middle East,0.0,4.0,Mediterranean,12/09/2015,IOM Greece,Partially Verified,37.78265371,27.25637871,Iraq
434,Drowning,MENA,1.0,0.0,Mediterranean,12/09/2015,IOM Greece,Partially Verified,39.2836,26.5057,Syria
436,Plane stowaway,UNKNOWN,0.0,1.0,Europe,12/09/2015,Reuters,Partially verified,52.3105,4.768269999999999,Africa
441,Drowning,MENA,0.0,1.0,Europe,01/09/2015,BBC,Partially Verified,40.9057,21.5093,Syria
443,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,06/09/2015,IOM Rome,Partially verified,34.7732,13.1616,Gambia
443,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,06/09/2015,IOM Rome,Partially verified,34.7732,13.1616,Nigeria
447,Drowning,Mixed,21.5,0.5,Mediterranean,02/09/2015,IOM Rome,Verified,34.0345,14.5679,Somalia
447,Drowning,Mixed,21.5,0.5,Mediterranean,02/09/2015,IOM Rome,Verified,34.0345,14.5679,Sudan
450,Drowning,South East Asia,0.0,61.0,Southeast Asia,03/09/2015,New York Times,Partially Verified,4.08995,99.7565,Indonesia
452,Drowning,Middle East,1.5,3.5,Mediterranean,02/09/2015,IOM Turkey,Partially Verified,36.9438,27.2829,Syria
452,Drowning,Middle East,1.5,3.5,Mediterranean,02/09/2015,IOM Turkey,Partially Verified,36.9438,27.2829,Iraq
453,Drowning,Middle East,0.0,5.0,Mediterranean,02/09/2015,IOM Turkey,Verified,36.9091,27.3811,Syria
454,Drowning,MENA,0.0,1.0,Mediterranean,02/09/2015,IOM Greece,Verified,38.35003007,26.44191878,Syria
459,Suffocation,Sub-Saharan Africa,0.0,2.0,Mediterranean,28/08/2015,IOM Rome,Verified,35.2811,12.3147,Nigeria
463,Pulmonary edema,Horn of Africa,0.0,1.0,Mediterranean,31/08/2015,IOM Greece,Partially Verified,39.1319,26.5171,Somalia
465,Drowning,MENA,91.0,111.0,Mediterranean,28/08/2015,Libyan Red Crescent,Partially Verified,32.974000000000004,17.3162,Somalia
467,Suffocation,MENA,0.0,23.666666666666668,Europe,27/08/2015,WSJ,Partially Verified,48.1813,16.4472,Syria
467,Suffocation,MENA,0.0,23.666666666666668,Europe,27/08/2015,WSJ,Partially Verified,48.1813,16.4472,Iraq
467,Suffocation,MENA,0.0,23.666666666666668,Europe,27/08/2015,WSJ,Partially Verified,48.1813,16.4472,Afghan
469,Drowning,MENA,4.0,2.0,Mediterranean,24/08/2015,IOM Greece,Verified,39.2411,26.5551,Iraq
475,Drowning,Middle East/ South Asia,0.0,6.0,Mediterranean,18/08/2015,Associated Press,Partially Verified,36.8236,27.4013,Syria
483,Drowning,MENA,0.0,30.0,Mediterranean,10/07/2015,IOM Rome,Verified,36.4566,11.4258,Syria
492,Asphyxiation,Sub-Saharan Africa,0.0,49.0,Mediterranean,15/08/2015,IOM Rome,Partially Verified,34.2708,15.0073,Africa
493,Vehicle accident,MENA,0.0,10.0,Middle East ,08/08/2015,Hurriyet Daily News,Partially Verified,39.6533,27.8903,Syria
494,Drowning,MENA,202.0,25.0,Mediterranean,06/08/2015,IOM Rome,Partially Verified,34.289,12.7661,Syria
498,Suffocation,MENA,0.0,1.0,Mediterranean,03/08/2015,BBC,Partially Verified,36.1734,-2.62573,Moroccan
499,Drowning,Sub-Saharan Africa,0.0,2.0,Mediterranean,02/08/2015,AFP,Verified,35.9272,-5.32547,Nigeria
499,Drowning,Sub-Saharan Africa,0.0,2.0,Mediterranean,02/08/2015,AFP,Verified,35.9272,-5.32547,Cameroon
504,Road accident,South Asia,0.0,1.0,Europe,28/07/2015,Liberation Society,Partially Verified,50.9513,1.8586900000000002,Pakistani
506,Hit by vehicle,Sub-Saharan Africa,0.0,1.0,Europe,28/07/2015,Guardian,Partially Verified,49.3824,2.10938,Sudan
508,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,23/07/2015,Press TV,Partially Verified,34.2345,14.7437,Somalia
508,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,23/07/2015,Press TV,Partially Verified,34.2345,14.7437,Eritrea
508,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,23/07/2015,Press TV,Partially Verified,34.2345,14.7437,Benin
508,Drowning,Sub-Saharan Africa,10.0,0.0,Mediterranean,23/07/2015,Press TV,Partially Verified,34.2345,14.7437,Mali
509,Drowning,Horn of Africa,0.0,1.0,Europe,19/07/2015,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Eritrea
511,Hit by vehicle,South Asia,0.0,1.0,Europe,25/10/2015,Calais Migrant Solidarity,Verified,50.9513,1.8586900000000002,Pakistani
512,Dehydration,MENA,0.0,1.0,Mediterranean,15/07/2015,IOM Rome,Verified,35.1738,15.8203,Syria
516,Hit by vehicle,MENA,0.0,1.0,Europe,13/07/2015,Calais Migrant Solidarity,Partially Verified,51.0179,1.47455,Sudanese
519,Fell from train,Horn of Africa,0.0,1.0,Europe,07/07/2015,The Guardian,Partially Verified,50.9143,1.8003799999999999,Eritrea
526,Hit by vehicle,Horn of Africa,0.0,1.0,Europe,29/06/2015,Calais Migrant Solidarity,Partially Verified,49.6107,2.10938,Eritrea
529,Vehicle accident,Central America,0.0,5.0,Central America incl. Mexico,26/06/2015,El Universo,Partially Verified,17.7212,-92.8139,Guatemala
529,Vehicle accident,Central America,0.0,4.0,Central America incl. Mexico,26/06/2015,El Universo,Partially Verified,17.7212,-92.8139,El Salvador
530,Fell from train,Horn of Africa,0.0,1.0,Europe,26/06/2015,The Guardian,Partially Verified,50.9223,1.7840799999999999,Eritrea
531,Drowning,MENA,0.0,6.0,Mediterranean,23/06/2015,Turkey Agenda,Partially Verified,37.0059,27.4196,Syria
536,Drowning,Sub-Saharan Africa,0.0,2.0,Mediterranean,17/06/2015,IOM Rome,Verified,34.3071,15.4688,Gambia
536,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,17/06/2015,IOM Rome,Verified,34.3071,15.4688,Bissau
545,Hit by vehicle,Horn of Africa,0.0,1.0,Europe,31/05/2015,Calais Migrant Solidarity,Partially Verified,49.6107,1.40625,Eritrea
550,Fell from train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,26/05/2015,El Siglo,Partially Verified,26.21325717,-100.1569844,Mexico
551,Drowning,Sub-Saharan Africa,0.0,5.0,Mediterranean,25/05/2015,Le Figaro,Partially Verified,31.91482469,30.32222813,Africa
552,Drowning,MENA,0.0,5.0,Mediterranean,23/05/2015,Business Standard,Partially Verified,35.9492,11.4892,Tunisia
554,Inhalation of toxic fumes,Horn of Africa,0.0,1.0,Mediterranean,21/05/2015,IOM Rome,Partially Verified,36.5979,14.0625,Eritrea
555,Drowning,Sub-Saharan Africa,0.0,8.0,Sub-Saharan Africa,20/05/2015,LINFO,Partially Verified,-13.2081,47.9846,Malagasy
559,Drowning,South Asia,0.0,23.5,Southeast Asia,23/05/2015,Press TV,Verified,19.7357,93.5101,Myanmar
559,Drowning,South Asia,0.0,23.5,Southeast Asia,23/05/2015,Press TV,Verified,19.7357,93.5101,Bangladesh
561,Drowning,Sub-Saharan Africa,41.0,5.0,Mediterranean,04/05/2015,IOM Rome,Verified,36.5626,14.1119,Africa
565,Vehicle accident,Sub-Saharan Africa,0.0,12.0,North Africa,19/01/2015,FFM-Online,Partially Verified,32.58155614,13.17870405,Nigeria
566,Vehicle accident,South Asia,0.0,1.0,Mediterranean,20/04/2015,TheLocal.it,Partially Verified,39.50388581,20.26555612,Afghan
569,Drowning,MENA,0.0,1.5,Mediterranean,24/08/2015,AP,Partially Verified,39.34444116,26.55727403,Syria
569,Drowning,MENA,0.0,1.5,Mediterranean,24/08/2015,AP,Partially Verified,39.34444116,26.55727403,Afghanistan
1363,Vehicle accident,South Asia,0.0,1.0,Europe,11/05/2015,Lyon Capitale,Partially Verified,45.73214763,4.999427799999999,Afghanistan
1766,Drowning,South Asia,0.0,10.0,Mediterranean,03/11/2015,IOM Athens,Verified,39.34909538,26.39982842,Afghanistan
2166,Drowning,MENA,0.0,1.0,Mediterranean,10/11/2015,Hurriyet Daily News,Partially Verified,37.038329600000004,27.42985458,Syria
3765,Shot,MENA,0.0,15.0,North Africa,14/11/2015,"Reuters, New York Times",Verified,31.24170312,34.23581094,Sudan
3766,Shot,MENA,0.0,1.0,North Africa,05/11/2015,Times of Israel,Partially Verified,30.69161712,34.49949883,Sudan
5763,Drowning,MENA,0.0,8.0,Mediterranean,16/11/2015,Egypt Independent,Partially Verified,31.59428651,29.9182,Egypt
7763,Shot,MENA,0.0,5.0,North Africa,22/11/2015,Reuters,Partially Verified,31.04053809,34.30723809,Sudan
7764,Drowning,MENA,7.0,8.0,Mediterranean,17/11/2015,Turkish Coast Guard via IOM Ankara,Verified,36.86365159,27.61656426,Syria
8164,Train accident,UNKNOWN,0.0,7.0,Europe,22/04/2015,Macedonia Information Agency,Partially Verified,41.70547926,21.781452899999998,Somalia
8164,Train accident,UNKNOWN,0.0,7.0,Europe,22/04/2015,Macedonia Information Agency,Partially Verified,41.70547926,21.781452899999998,Afghanistan
9763,Drowning,South Asia,0.0,4.0,Mediterranean,26/11/2015,AP,Partially Verified,39.31460629,26.51518486,Afghanistan
10963,Drowning,MENA,30.0,3.0,Mediterranean,30/11/2015,Anadolu Agency,Partially Verified,38.40624902,26.24627061,Syria
11364,Hit by vehicle,Central America,0.0,1.0,Central America incl. Mexico,12/11/2015,Diario de Quer�taro,Partially Verified,20.59164642,-100.4016229,El Salvador
11764,Attacked by hippopotamus,Sub-Saharan Africa,0.0,3.0,Sub-Saharan Africa,03/12/2015,Masasi News First,Partially Verified,-22.2184415,29.98552884,Zimbabwe
12163,Electrocution,North Africa,0.0,1.0,Europe,02/12/2015,IOM Greece,Verified,40.930110600000006,21.77183904,Moroccan
12563,Hit by vehicle,MENA,0.0,1.0,Europe,02/12/2015,Calais Migrant Solidarity,Partially Verified,50.93938867,1.818170025,Sudan
12564,Hit by vehicle,Horn of Africa,0.0,1.0,Europe,01/12/2015,Calais Migrant Solidarity,Partially Verified,50.933407700000004,1.91405095,Ethiopia
12565,Drowning,MENA,0.0,6.0,Mediterranean,07/12/2015,Hurriyet Daily News,Partially Verified,38.3319568,26.21443547,Afghan
12566,Drowning,MENA,9.0,4.0,Mediterranean,09/12/2015,Hurriyet Daily News,Partially Verified,37.31883916,27.11806096,Iraq
12964,Drowning,Sub-Saharan Africa,27.0,11.0,North Africa,07/12/2015,Reuters,Partially Verified,26.54430311,-15.27955257,Africa
12965,Vehicle accident,Horn of Africa,0.0,7.0,Sub-Saharan Africa,07/12/2015,"Zegabi, IOM Zambia",Partially Verified,-20.15910399,28.57237615,Ethiopia
14565,Drowning,MENA,0.0,2.0,Mediterranean,15/12/2015,Hurriyet Daily News,Partially Verified,38.43225832,26.24398622,Iraq
14965,Drowning,MENA,0.0,1.3333333333333333,Mediterranean,15/12/2015,"Hurriyet Daily News, Anatolu Agency",Partially Verified,36.96418259,27.43113015,Iraq
14965,Drowning,MENA,0.0,1.3333333333333333,Mediterranean,15/12/2015,"Hurriyet Daily News, Anatolu Agency",Partially Verified,36.96418259,27.43113015,Syria
14965,Drowning,MENA,0.0,1.3333333333333333,Mediterranean,15/12/2015,"Hurriyet Daily News, Anatolu Agency",Partially Verified,36.96418259,27.43113015,Afghanistan
15764,Drowning,MENA,0.0,4.0,Mediterranean,17/12/2015,Hurriyet Daily News,Partially Verified,36.9257385,27.25426622,Iraq
16166,Drowning,MENA,0.0,18.0,Mediterranean,04/01/2016,Associated Press and IOM Ankara,Partially Verified,39.31904671,26.69539555,Iraq
16166,Drowning,MENA,0.0,18.0,Mediterranean,04/01/2016,Associated Press and IOM Ankara,Partially Verified,39.31904671,26.69539555,Algeria
16563,Drowning,MENA,0.0,1.0,Mediterranean,01/01/2016,IOM Athens and Migrant Report,Partially Verified,37.47290438,26.9955755,Syria
16568,Vehicle accident,MENA,0.0,4.0,Middle East ,07/01/2016,Anadolu Agency,Partially Verified,40.21406679,26.45839708,Syria
16963,Vehicle accident,Middle East,0.0,7.0,Middle East ,08/01/2016,Do?an News Agency,Partially Verified,39.64916892,27.88610688,Syria
16964,Drowning,South Asia,0.0,3.0,Mediterranean,10/01/2016,Do?an News Agency,Partially Verified,39.4857412,26.46047471,Afghanistan
17363,Drowning,Horn of Africa,8.0,1.0,Mediterranean,10/01/2016,IOM Rome and Reuters,Partially Verified,39.77814592,18.36497525,Somalia
17763,Drowning,Horn of Africa,36.0,0.0,Horn of Africa,07/01/2016,IOM Somalia,Partially Verified,12.09660335,49.90397449,Ethiopia
17763,Drowning,Horn of Africa,36.0,0.0,Horn of Africa,07/01/2016,IOM Somalia,Partially Verified,12.09660335,49.90397449,Somalia
18566,Hypothermia,South Asia,0.0,1.0,Europe,16/01/2016,The Barents Observer,Partially Verified,66.96719878,30.34904883,India
18963,Drowning,MENA,0.0,1.5,Mediterranean,14/01/2016,Hellenic Coast Guard,Verified,37.48324654,27.16716749,Syria
18963,Drowning,MENA,0.0,1.5,Mediterranean,14/01/2016,Hellenic Coast Guard,Verified,37.48324654,27.16716749,Iraq
19367,Drowning,MENA,0.0,1.0,Mediterranean,23/12/2015,IOM Greece,Verified,37.75613156,26.96045607,Afghanistan
19765,Drowning,MENA,0.0,11.0,Mediterranean,21/12/2015,Hurriyet Daily News,Partially Verified,37.81040393,27.26102195,Syria
19770,Shot,MENA,0.0,1.0,North Africa,26/12/2015,Al Jazeera,Partially Verified,31.30944967,34.22275622,Palestine
19774,Drowning,MENA,0.0,5.0,Mediterranean,15/12/2015,IOM Greece,Verified,39.19656652,26.57592695,Iraq
19775,Drowning,MENA,0.0,4.0,Mediterranean,17/12/2015,Hurriyet Daily News,Partially Verified,37.11897934,27.22014104,Syria
20165,Vehicle accident,Sub-Saharan Africa,0.0,14.0,Sub-Saharan Africa,19/01/2016,"UBAlert, Chronicle.co.zw",Verified,-24.16714086,29.02050585,Zimbabwe
20169,Vehicle accident,Central America & Mexico,0.0,20.0,Central America incl. Mexico,18/08/2015,El Popular,Partially Verified,19.04999685,-98.199999,Central America
20171,Train accident,Central America,0.0,1.0,Central America incl. Mexico,29/10/2015,Canal 6,Partially Verified,17.76151818,-92.59649775,Honduras
20563,Raped and Murdered,Caribbean,0.0,1.0,Caribbean,02/03/2015,El Caribe,Partially Verified,19.61185749,-71.6307297,Haiti
20567,Vehicle accident,Central America & Mexico,0.0,1.0,Central America incl. Mexico,22/09/2015,IOM,Partially Verified,19.04999685,-98.199999,Honduras
20567,Vehicle accident,Central America & Mexico,0.0,1.0,Central America incl. Mexico,22/09/2015,IOM,Partially Verified,19.04999685,-98.199999,Guatemala
20568,Shot,Central America & Mexico,0.0,1.0,Central America incl. Mexico,23/09/2015,Quadratin,Partially Verified,20.49123178,-99.92931052,Central America
21364,Attacked by hippopotamus,Sub-Saharan Africa,0.0,1.0,Sub-Saharan Africa,30/12/2015,The Herald,Partially Verified,-22.21666924,29.999996799999998,Malawian
21765,Drowning,MENA,11.0,13.0,Mediterranean,20/01/2016,Today's Zaman,Partially Verified,38.72813835,26.67826877,Iraq
22564,Drowning,Horn of Africa,0.0,1.0,Mediterranean,24/01/2016,IOM Rome,Partially Verified,35.95918964,13.61547562,Somalia
23363,Vehicle accident,MENA,0.0,1.0,Europe,22/01/2016,Corriere Adriatico,Partially Verified,43.59815799,13.51007608,Morocco
23763,Violent robbery,South Asia,0.0,1.0,Europe,24/01/2016,"Greek Reporter, AFP",Partially Verified,41.14342337,22.73175208,Pakistan
24163,Drowning,Horn of Africa,0.0,1.0,Mediterranean,24/01/2016,IOM Italy,Verified,36.22540144,13.10810718,Somalia
24164,Drowning,South East Asia,12.0,23.0,Southeast Asia,25/01/2016,SBS,Partially Verified,1.5512971430000002,104.2259996,Indonesia
25765,Drowning,MENA,13.0,28.0,Mediterranean,27/01/2016,IOM Greece,Verified,37.75287422,27.05109328,Kurdistan
26563,Drowning,Sub-Saharan Africa,32.0,3.0,Mediterranean,29/01/2016,IOM Italy,Verified,37.17592519,11.34431307,Nigeria
26963,Drowning,MENA,0.0,13.0,Mediterranean,29/01/2016,AFP and the Guardian,Partially Verified,39.47332942,26.42594059,Afghanistan
26963,Drowning,MENA,0.0,13.0,Mediterranean,29/01/2016,AFP and the Guardian,Partially Verified,39.47332942,26.42594059,Iraq
26963,Drowning,MENA,0.0,13.0,Mediterranean,29/01/2016,AFP and the Guardian,Partially Verified,39.47332942,26.42594059,Syria
26966,Drowning,MENA,0.0,1.0,Mediterranean,26/12/2015,Hellenic Coast Guard,Partially Verified,37.59305493,26.51885397,Syria
26967,Meningitis,MENA,0.0,1.0,Mediterranean,30/12/2015,IOM Greece,Verified,39.11844041,26.55039634,Syria
26968,Drowning,Central America,0.0,1.0,U.S./Mexico Border,20/06/2015,Contacto,Partially Verified,29.04967925,-100.6888391,Guatemala
26969,Hit by vehicle,Middle East,0.0,1.0,Europe,14/10/2015,Calais Migrant Solidarity,Partially Verified,50.93484786,1.865253639,Syria
27364,Drowning,MENA,0.0,3.0,Mediterranean,30/01/2016,Hurriyet Daily News,Partially Verified,37.33662207,27.21538027,Syria
27366,Mixed. Migrants were stranded on boats,South East Asia,0.0,60.0,Southeast Asia,29/06/2015,UNHCR,Verified,10.01081866,94.99999584,Rohingya
27369,Drowning,MENA,0.0,1.0,Europe,19/09/2015,Morocco World News,Partially Verified,50.96442165,1.8394149780000002,Morocco
27372,Vehicle accident,South America,0.0,3.0,Central America incl. Mexico,08/10/2015,La Voz,Partially Verified,19.195437899999998,-96.14135241,Ecuador
27373,Drowning,Horn of Africa,0.0,1.0,Horn of Africa,16/11/2015,Society for Humanitarian Solidarity,Partially Verified,14.91363479,50.20411905,Ethiopia
27374,Drowning,Central America,0.0,1.0,U.S./Mexico Border,20/11/2015,Diario 1,Partially Verified,26.04308925,-98.06183277,Salvador
27379,Beaten to death,South East Asia,0.0,3.0,Southeast Asia,01/01/2015,Phuket Wan - Tourism News,Partially Verified,8.111573894,98.44891057,Rohingya
27767,Mixed,South East Asia,0.0,10.0,Southeast Asia,14/05/2015,BBC,Partially Verified,9.999999423,94.99999584,Rohingya
27768,Drowning,South East Asia,130.0,0.0,Southeast Asia,30/03/2015,Arakan Project,Verified,19.55460814,92.62516759,Rohingya
28166,Drowning,MENA,13.0,0.0,Mediterranean,20/10/2015,Hellenic Coast Guard,Verified,37.8352354,26.95133505,Syria
28168,Drowning,Central America,0.0,3.0,U.S./Mexico Border,20/07/2015,Eagle Pass Business Journal,Partially Verified,28.71174818,-100.5084942,Mexico
28170,Drowning,Central America,0.0,1.0,U.S./Mexico Border,28/10/2015,"Grupo Sieno, Twitter",Partially Verified,29.71320521,-104.5537912,Mexico
28171,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,16/11/2015,La Prensa,Partially Verified,26.07495962,-98.23457888,Honduras
28566,Drowning,MENA,3.0,2.0,Mediterranean,14/12/2015,Hurriyet Daily News,Partially Verified,36.19101781,29.62629614,Syria
28572,Drowning,Central America,0.0,1.0,U.S./Mexico Border,06/06/2015,La Prensa,Partially Verified,26.14443194,-98.33121826,Mexico
28977,Drowning,Sub-Saharan Africa,19.0,3.0,Sub-Saharan Africa,27/09/2015,AFP,Partially Verified,-12.65491926,44.72022159,Comoran
29779,Hypothermia,MENA,0.0,1.0,Middle East ,24/01/2016,Gulf News,Partially Verified,33.97499693,35.66749588,Syria
29780,Hypothermia,MENA,0.0,3.0,Middle East,24/01/2016,Gulf News,Partially Verified,33.833327000000004,35.83332867,Syria
30178,Hypothermia,South Asia,0.0,2.0,Europe,06/02/2016,AFP and Sofia News Agency,Verified,41.97913831,27.52491759,Afghanistan
30179,Landmine,South America,0.0,1.0,South America,06/02/2016,Fox News,Partially Verified,-1.035485418,-74.28613281,Peru
30181,Hypothermia,MENA,0.0,1.0,Middle East ,07/02/2016,Hurriyet Daily News,Partially Verified,36.20654691,36.15721892,Syria
30182,Exposure,South Asia,0.0,1.0,Middle East ,27/01/2016,Daily Sabah,Partially Verified,39.908606899999995,41.27693661,Afghanistan
30183,Vehicle accident,South Asia,0.0,20.0,Middle East ,17/10/2015,Various media,Partially Verified,35.19929345,51.02050602,Afghanistan
30977,Drowning,South Asia,0.0,1.0,Europe,09/02/2016,Prefecture of Calais,Partially Verified,50.96865793,1.8438072540000001,Afghanistan
31377,Exposure,South Asia,0.0,1.0,Mediterranean,16/02/2016,Greek Reporter,Partially Verified,38.37795832,26.13782053,Afghanistan
31777,Drowning,Caribbean,1.0,0.0,Caribbean,16/02/2016,"Sun Sentinel, Miami Herald",Partially Verified,23.94478516,-81.90439296,Cuba
34178,Drowning,Central America,0.0,1.0,U.S./Mexico Border,29/02/2016,La Prensa Grafica,Partially Verified,26.07213381,-98.24424932,El Salvador
35778,Drowning,MENA,1.0,2.5,Mediterranean,09/03/2016,Hurriyet Daily News,Partially Verified,39.47119891,26.33448846,Afghanistan
35778,Drowning,MENA,1.0,2.5,Mediterranean,09/03/2016,Hurriyet Daily News,Partially Verified,39.47119891,26.33448846,Iran
36178,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,24/02/2016,Via Libre,Partially Verified,26.31514992,-98.74367868,Mexico
36577,Fell from train,MENA,0.0,1.0,Europe,10/03/2016,Reuters,Partially Verified,48.11159948,11.72773924,Egypt
36977,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,11/03/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a (APDHA),Partially Verified,35.27831382,-2.935604826,Maghreb
37777,Drowning,South Asia,8.0,0.0,Mediterranean,13/03/2016,AFP,Partially Verified,36.88626253,27.38601713,Pakistan
38177,Drowning,Central America,0.0,1.0,U.S./Mexico Border,13/03/2016,La Voz de la Frontera,Partially Verified,32.7053266,-115.05857649999999,Mexico
38579,Drowning,UNKNOWN,0.0,24.5,Mediterranean,18/03/2016,AFP,Partially Verified,32.94346432,12.73353369,Sudan
38579,Drowning,UNKNOWN,0.0,24.5,Mediterranean,18/03/2016,AFP,Partially Verified,32.94346432,12.73353369,Bangladesh
38978,Shot,Caribbean,0.0,1.0,Caribbean,20/01/2016,Avance 24 en Linea,Partially Verified,18.04760089,-68.2062665,Cuba
40177,Disease,Horn of Africa,0.0,1.0,Mediterranean,20/03/2016,La Nuova,Partially Verified,39.2201937,9.112145016,Somalia
40978,Hit by Vehicle,South Asia,0.0,1.0,Europe,30/03/2016,La Informacion,Verified,50.93484784,1.8653396180000001,Syria
41378,Drowning,Sub-Saharan Africa,0.0,3.0,Sub-Saharan Africa,01/03/2016,L'Info,Verified,-12.61437149,45.00325963,Comoran
41379,Train accident,Central America,0.0,1.0,Central America incl. Mexico,13/03/2016,Desaparecidos y sin reclamar en la frontera,Verified,16.71374566,-92.9880395,Honduras
44177,Drowning,Central America,0.0,1.0,U.S./Mexico Border,04/04/2016,Expreso.press,Partially Verified,27.47584794,-99.4822801,Guatemala
44577,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,20/10/2015,Zocalo Saltillo,Partially Verified,27.48002159,-99.47940771,Salvador
44578,Drowning,UNKNOWN,0.0,9.0,Mediterranean,30/03/2016,IOM Italy,Partially Verified,31.55453191,30.6550957,Africa
44583,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,20/10/2015,Zocalo Saltillo,Partially Verified,27.49129071,-99.49022237,Mexico
44584,drowning,Central America,0.0,1.0,U.S./Mexico Border,28/07/2015,La Jornada,Partially Verified,27.46370142,-99.48592791,Mexico
44585,Drowning,Central America,0.0,1.0,U.S./Mexico Border,13/08/2015,El Manana,Partially Verified,31.31935949,-110.3098935,Mexico
44586,drowning,Central America,0.0,2.0,U.S./Mexico Border,27/11/2015,Codigo San Luis,Partially Verified,26.10474817,-98.28880787,Mexico
44587,Mixed,Central America & Mexico,0.0,145.0,U.S./Mexico Border,30/12/2015,County sheriffs and medical examiners,Verified,31.2504392,-99.25060627,Mexico
44588,Mixed,Central America & Mexico,0.0,139.0,U.S./Mexico Border,30/12/2015,Pima County Office of the Medical Examiner,Verified,34.50029832,-111.50097620000001,Mexico
44589,Mixed,Central America & Mexico,0.0,10.0,U.S./Mexico Border,30/12/2015,Imperial County sheriff,Verified,33.03337899,-115.41747820000002,Mexico
44978,drowning,Central America,0.0,1.0,U.S./Mexico Border,17/10/2015,La Jornada,Partially Verified,27.46910851,-99.48318133,Salvador
44979,drowning,South America,0.0,1.0,U.S./Mexico Border,19/11/2015,@HS_Barboza,Partially Verified,29.33739146,-100.9412275,Ecuador
44980,drowning,Central America,0.0,1.0,U.S./Mexico Border,23/12/2015,Noticias de Honduras,Partially Verified,27.4999466,-99.50051912,Honduras
45778,Hypothermia,Central America & Mexico,0.0,1.0,U.S./Mexico Border,28/01/2016,Radio Zocalo,Partially Verified,28.72143262,-100.5076988,Mexico
46577,Hit by truck,South Asia,0.0,1.0,Europe,13/10/2015,Daily Mail,Verified,51.299076,0.516879735,Afghan
46977,Hit by train,Central America,0.0,1.0,Central America incl. Mexico,12/03/2016,Twitter and Chanel 6,Partially Verified,19.413326100000003,-98.14357851,Honduras
47777,Fell from train,Central America,0.0,1.0,Central America incl. Mexico,10/01/2016,NOAT Agencia de Noticias,Partially Verified,18.12580339,-94.49065826,Honduras
